Point ID,Easting,Northing,Elevation,H. Precision,V. Precision,PDOP,Sats,Datetime,Timestamp
nor3-3066,245730.453,5182378.919,90.474,0.03,0.048,1.233,19.0,2023-07-25 15:36:32,1690299392
nor3-3067,245731.325,5182379.281,90.454,0.038,0.064,1.233,17.0,2023-07-25 15:36:33,1690299393
nor3-3068,245732.108,5182379.755,90.496,0.024,0.04,1.233,15.0,2023-07-25 15:36:34,1690299394
nor3-3069,245732.733,5182380.242,90.508,0.017,0.027,1.72,16.0,2023-07-25 15:36:35,1690299395
nor3-3070,245733.209,5182380.906,90.616,0.021,0.03,1.72,17.0,2023-07-25 15:36:36,1690299396
nor3-3071,245733.633,5182381.72,90.689,0.024,0.034,1.473,18.0,2023-07-25 15:36:37,1690299397
nor3-3072,245733.788,5182382.565,90.734,0.027,0.04,1.473,18.0,2023-07-25 15:36:38,1690299398
nor3-3073,245733.745,5182383.293,90.723,0.019,0.032,1.394,18.0,2023-07-25 15:36:39,1690299399
nor3-3074,245733.479,5182383.967,90.724,0.018,0.029,1.394,19.0,2023-07-25 15:36:40,1690299400
nor3-3075,245733.035,5182384.646,90.701,0.017,0.025,1.296,19.0,2023-07-25 15:36:41,1690299401
nor3-3076,245732.484,5182385.281,90.701,0.017,0.026,1.296,19.0,2023-07-25 15:36:42,1690299402
nor3-3077,245731.736,5182385.977,90.668,0.017,0.026,1.179,20.0,2023-07-25 15:36:43,1690299403
nor3-3078,245730.839,5182386.871,90.652,0.018,0.028,1.179,20.0,2023-07-25 15:36:44,1690299404
nor3-3079,245730.043,5182387.733,90.644,0.02,0.032,1.185,19.0,2023-07-25 15:36:45,1690299405
nor3-3080,245729.362,5182388.494,90.682,0.018,0.029,1.185,21.0,2023-07-25 15:36:46,1690299406
nor3-3081,245728.701,5182389.244,90.668,0.016,0.026,1.199,21.0,2023-07-25 15:36:47,1690299407
nor3-3082,245727.978,5182390.086,90.638,0.016,0.03,1.199,20.0,2023-07-25 15:36:48,1690299408
nor3-3083,245727.275,5182390.917,90.655,0.018,0.034,1.233,19.0,2023-07-25 15:36:49,1690299409
nor3-3084,245726.652,5182391.665,90.641,0.018,0.033,1.233,20.0,2023-07-25 15:36:50,1690299410
nor3-3085,245726.256,5182392.131,90.629,0.017,0.033,1.358,20.0,2023-07-25 15:36:51,1690299411
nor3-3086,245726.256,5182392.13,90.645,0.016,0.028,1.358,20.0,2023-07-25 15:36:52,1690299412
nor3-3087,245726.263,5182392.111,90.636,0.014,0.024,1.301,20.0,2023-07-25 15:36:53,1690299413
nor3-3088,245726.26,5182392.117,90.626,0.015,0.028,1.301,21.0,2023-07-25 15:36:54,1690299414
nor3-3089,245726.264,5182392.116,90.631,0.014,0.027,1.301,22.0,2023-07-25 15:36:55,1690299415
nor3-3090,245726.259,5182392.118,90.618,0.014,0.027,1.301,23.0,2023-07-25 15:36:56,1690299416
nor3-3091,245726.265,5182392.121,90.614,0.014,0.026,1.149,23.0,2023-07-25 15:36:57,1690299417
nor3-3092,245726.268,5182392.115,90.637,0.014,0.026,1.149,23.0,2023-07-25 15:36:58,1690299418
nor3-3093,245726.265,5182392.116,90.618,0.013,0.024,1.149,23.0,2023-07-25 15:36:59,1690299419
nor3-3094,245726.265,5182392.116,90.62,0.013,0.024,1.149,23.0,2023-07-25 15:37:00,1690299420
nor3-3095,245726.264,5182392.113,90.626,0.013,0.024,1.149,23.0,2023-07-25 15:37:01,1690299421
nor3-3096,245726.264,5182392.114,90.624,0.013,0.024,1.149,23.0,2023-07-25 15:37:02,1690299422
nor3-3097,245726.262,5182392.11,90.621,0.013,0.024,1.15,23.0,2023-07-25 15:37:03,1690299423
nor3-3098,245726.265,5182392.111,90.631,0.013,0.023,1.15,23.0,2023-07-25 15:37:04,1690299424
nor3-3099,245725.851,5182392.611,90.636,0.014,0.025,1.15,23.0,2023-07-25 15:37:05,1690299425
nor3-3100,245725.217,5182393.371,90.609,0.013,0.023,1.15,21.0,2023-07-25 15:37:06,1690299426
nor3-3101,245724.495,5182394.239,90.608,0.014,0.025,1.15,21.0,2023-07-25 15:37:07,1690299427
nor3-3102,245723.721,5182395.193,90.617,0.013,0.024,1.302,22.0,2023-07-25 15:37:08,1690299428
nor3-3103,245722.981,5182396.116,90.604,0.015,0.026,1.302,22.0,2023-07-25 15:37:09,1690299429
nor3-3104,245722.274,5182397.037,90.6,0.014,0.025,1.2,20.0,2023-07-25 15:37:10,1690299430
nor3-3105,245721.518,5182398.071,90.613,0.014,0.024,1.2,20.0,2023-07-25 15:37:11,1690299431
nor3-3106,245720.649,5182399.253,90.588,0.014,0.024,1.235,20.0,2023-07-25 15:37:12,1690299432
nor3-3107,245719.771,5182400.448,90.589,0.014,0.025,1.235,19.0,2023-07-25 15:37:13,1690299433
nor3-3108,245718.878,5182401.611,90.595,0.014,0.024,1.353,20.0,2023-07-25 15:37:14,1690299434
nor3-3109,245717.957,5182402.736,90.601,0.013,0.025,1.36,21.0,2023-07-25 15:37:15,1690299435
nor3-3110,245717.026,5182403.883,90.608,0.015,0.028,1.36,21.0,2023-07-25 15:37:16,1690299436
nor3-3111,245716.09,5182405.025,90.585,0.015,0.026,1.36,19.0,2023-07-25 15:37:17,1690299437
nor3-3112,245715.169,5182406.166,90.602,0.016,0.027,1.36,21.0,2023-07-25 15:37:18,1690299438
nor3-3113,245714.238,5182407.315,90.612,0.014,0.023,1.295,21.0,2023-07-25 15:37:19,1690299439
nor3-3114,245713.319,5182408.441,90.631,0.013,0.022,1.295,21.0,2023-07-25 15:37:20,1690299440
nor3-3115,245712.374,5182409.593,90.607,0.013,0.022,1.278,20.0,2023-07-25 15:37:21,1690299441
nor3-3116,245711.433,5182410.733,90.593,0.013,0.021,1.278,20.0,2023-07-25 15:37:22,1690299442
nor3-3117,245710.499,5182411.884,90.596,0.012,0.021,1.237,22.0,2023-07-25 15:37:23,1690299443
nor3-3118,245709.582,5182413.029,90.587,0.012,0.02,1.237,22.0,2023-07-25 15:37:24,1690299444
nor3-3119,245708.663,5182414.178,90.595,0.012,0.02,1.207,22.0,2023-07-25 15:37:25,1690299445
nor3-3120,245707.746,5182415.341,90.586,0.014,0.023,1.207,22.0,2023-07-25 15:37:26,1690299446
nor3-3121,245706.829,5182416.496,90.587,0.013,0.021,1.207,22.0,2023-07-25 15:37:27,1690299447
nor3-3122,245705.937,5182417.676,90.586,0.013,0.023,1.207,21.0,2023-07-25 15:37:28,1690299448
nor3-3123,245705.05,5182418.829,90.59,0.013,0.022,1.242,21.0,2023-07-25 15:37:29,1690299449
nor3-3124,245704.163,5182420.008,90.58,0.014,0.022,1.242,22.0,2023-07-25 15:37:30,1690299450
nor3-3125,245703.284,5182421.188,90.578,0.014,0.023,1.168,20.0,2023-07-25 15:37:31,1690299451
nor3-3126,245702.387,5182422.363,90.569,0.013,0.021,1.168,20.0,2023-07-25 15:37:32,1690299452
nor3-3127,245701.509,5182423.533,90.584,0.013,0.021,1.223,22.0,2023-07-25 15:37:33,1690299453
nor3-3128,245700.668,5182424.637,90.562,0.013,0.022,1.223,21.0,2023-07-25 15:37:34,1690299454
nor3-3129,245699.863,5182425.678,90.564,0.014,0.023,1.168,22.0,2023-07-25 15:37:35,1690299455
nor3-3130,245699.138,5182426.615,90.535,0.013,0.022,1.168,21.0,2023-07-25 15:37:36,1690299456
nor3-3131,245698.41,5182427.569,90.533,0.014,0.025,1.19,21.0,2023-07-25 15:37:37,1690299457
nor3-3132,245697.685,5182428.505,90.526,0.014,0.025,1.19,21.0,2023-07-25 15:37:38,1690299458
nor3-3133,245696.973,5182429.437,90.512,0.014,0.025,1.28,21.0,2023-07-25 15:37:39,1690299459
nor3-3134,245696.263,5182430.362,90.51,0.015,0.025,1.28,21.0,2023-07-25 15:37:40,1690299460
nor3-3135,245695.559,5182431.257,90.511,0.016,0.026,1.28,21.0,2023-07-25 15:37:41,1690299461
nor3-3136,245694.862,5182432.154,90.498,0.017,0.029,1.28,22.0,2023-07-25 15:37:42,1690299462
nor3-3137,245694.145,5182433.046,90.488,0.019,0.03,1.253,21.0,2023-07-25 15:37:43,1690299463
nor3-3138,245693.454,5182433.956,90.514,0.02,0.034,1.253,21.0,2023-07-25 15:37:44,1690299464
nor3-3139,245692.761,5182434.825,90.494,0.02,0.032,1.393,21.0,2023-07-25 15:37:45,1690299465
nor3-3140,245692.083,5182435.688,90.484,0.02,0.033,1.393,20.0,2023-07-25 15:37:46,1690299466
nor3-3141,245691.325,5182436.656,90.487,0.019,0.032,1.499,20.0,2023-07-25 15:37:47,1690299467
nor3-3142,245690.556,5182437.64,90.49,0.017,0.028,1.499,20.0,2023-07-25 15:37:48,1690299468
nor3-3143,245689.779,5182438.61,90.464,0.018,0.031,1.22,21.0,2023-07-25 15:37:49,1690299469
nor3-3144,245689.076,5182439.511,90.453,0.02,0.036,1.22,20.0,2023-07-25 15:37:50,1690299470
nor3-3145,245688.397,5182440.414,90.49,0.02,0.037,1.221,20.0,2023-07-25 15:37:51,1690299471
nor3-3146,245687.698,5182441.304,90.451,0.019,0.035,1.221,20.0,2023-07-25 15:37:52,1690299472
nor3-3147,245687.028,5182442.17,90.447,0.018,0.029,1.208,20.0,2023-07-25 15:37:53,1690299473
nor3-3148,245686.362,5182443.024,90.444,0.018,0.031,1.208,20.0,2023-07-25 15:37:54,1690299474
nor3-3149,245685.629,5182443.921,90.42,0.016,0.026,1.287,21.0,2023-07-25 15:37:55,1690299475
nor3-3150,245684.877,5182444.817,90.431,0.016,0.03,1.287,21.0,2023-07-25 15:37:56,1690299476
nor3-3151,245684.139,5182445.713,90.409,0.017,0.028,1.287,21.0,2023-07-25 15:37:57,1690299477
nor3-3152,245683.393,5182446.612,90.428,0.019,0.029,1.287,20.0,2023-07-25 15:37:58,1690299478
nor3-3153,245682.655,5182447.501,90.397,0.017,0.025,1.342,20.0,2023-07-25 15:37:59,1690299479
nor3-3154,245681.874,5182448.476,90.429,0.017,0.031,1.342,20.0,2023-07-25 15:38:00,1690299480
nor3-3155,245681.03,5182449.482,90.398,0.017,0.03,1.342,20.0,2023-07-25 15:38:01,1690299481
nor3-3156,245680.231,5182450.488,90.38,0.016,0.028,1.342,22.0,2023-07-25 15:38:02,1690299482
nor3-3157,245679.413,5182451.646,90.397,0.019,0.031,1.254,21.0,2023-07-25 15:38:03,1690299483
nor3-3158,245678.706,5182452.694,90.353,0.02,0.03,1.254,22.0,2023-07-25 15:38:04,1690299484
nor3-3159,245678.066,5182453.663,90.33,0.019,0.03,1.209,19.0,2023-07-25 15:38:05,1690299485
nor3-3160,245677.434,5182454.636,90.339,0.016,0.025,1.209,20.0,2023-07-25 15:38:06,1690299486
nor3-3161,245676.871,5182455.461,90.353,0.017,0.027,1.295,20.0,2023-07-25 15:38:07,1690299487
nor3-3162,245676.639,5182455.777,90.324,0.024,0.04,1.295,20.0,2023-07-25 15:38:08,1690299488
nor3-3163,245676.66,5182455.767,90.324,0.018,0.032,1.452,20.0,2023-07-25 15:38:09,1690299489
nor3-3164,245676.648,5182455.778,90.314,0.019,0.033,1.452,21.0,2023-07-25 15:38:10,1690299490
nor3-3165,245676.648,5182455.78,90.315,0.018,0.032,1.288,21.0,2023-07-25 15:38:11,1690299491
nor3-3166,245676.648,5182455.777,90.311,0.018,0.031,1.288,23.0,2023-07-25 15:38:12,1690299492
nor3-3167,245676.616,5182455.843,90.311,0.019,0.033,1.177,23.0,2023-07-25 15:38:13,1690299493
nor3-3168,245676.071,5182456.639,90.277,0.02,0.035,1.177,22.0,2023-07-25 15:38:14,1690299494
nor3-3169,245675.464,5182457.54,90.308,0.022,0.034,1.29,20.0,2023-07-25 15:38:15,1690299495
nor3-3170,245674.646,5182458.553,90.285,0.024,0.04,1.29,20.0,2023-07-25 15:38:16,1690299496
nor3-3171,245673.942,5182459.317,90.322,0.025,0.039,1.288,17.0,2023-07-25 15:38:17,1690299497
nor3-3172,245673.321,5182459.973,90.29,0.026,0.044,1.288,16.0,2023-07-25 15:38:18,1690299498
nor3-3173,245672.666,5182460.759,90.33,0.03,0.044,1.556,17.0,2023-07-25 15:38:19,1690299499
nor3-3174,245671.966,5182461.525,90.325,0.028,0.038,1.556,20.0,2023-07-25 15:38:20,1690299500
nor3-3175,245671.257,5182462.358,90.308,0.025,0.035,1.288,19.0,2023-07-25 15:38:21,1690299501
nor3-3176,245670.544,5182463.18,90.255,0.03,0.046,1.288,17.0,2023-07-25 15:38:22,1690299502
nor3-3177,245669.804,5182464.089,90.321,0.031,0.046,1.431,18.0,2023-07-25 15:38:23,1690299503
nor3-3178,245669.199,5182464.754,90.284,0.026,0.041,1.431,18.0,2023-07-25 15:38:24,1690299504
nor3-3179,245668.528,5182465.546,90.293,0.028,0.048,1.369,18.0,2023-07-25 15:38:25,1690299505
nor3-3180,245667.89,5182466.234,90.253,0.031,0.049,1.369,18.0,2023-07-25 15:38:26,1690299506
nor3-3181,245667.317,5182466.963,90.267,0.026,0.044,1.29,19.0,2023-07-25 15:38:27,1690299507
nor3-3182,245666.737,5182467.701,90.269,0.032,0.051,1.29,18.0,2023-07-25 15:38:28,1690299508
nor3-3183,245666.041,5182468.513,90.289,0.031,0.044,1.369,18.0,2023-07-25 15:38:29,1690299509
nor3-3184,245665.415,5182469.308,90.247,0.031,0.042,1.369,20.0,2023-07-25 15:38:30,1690299510
nor3-3185,245664.734,5182470.227,90.313,0.02,0.03,1.344,19.0,2023-07-25 15:38:31,1690299511
nor3-3186,245664.064,5182471.096,90.322,0.022,0.033,1.344,19.0,2023-07-25 15:38:32,1690299512
nor3-3187,245663.343,5182472.006,90.292,0.023,0.033,1.344,17.0,2023-07-25 15:38:33,1690299513
nor3-3188,245662.689,5182472.919,90.31,0.025,0.041,1.344,17.0,2023-07-25 15:38:34,1690299514
nor3-3189,245661.985,5182473.927,90.309,0.036,0.044,1.295,16.0,2023-07-25 15:38:35,1690299515
nor3-3190,245661.237,5182474.916,90.385,0.033,0.047,1.295,16.0,2023-07-25 15:38:36,1690299516
nor3-3191,245660.572,5182475.809,90.292,0.032,0.046,1.374,16.0,2023-07-25 15:38:37,1690299517
nor3-3192,245659.807,5182476.774,90.29,0.026,0.041,1.374,17.0,2023-07-25 15:38:38,1690299518
nor3-3193,245658.999,5182477.818,90.328,0.016,0.028,1.374,22.0,2023-07-25 15:38:39,1690299519
nor3-3194,245658.083,5182478.971,90.321,0.017,0.028,1.374,20.0,2023-07-25 15:38:40,1690299520
nor3-3195,245657.191,5182480.088,90.316,0.017,0.029,1.226,20.0,2023-07-25 15:38:41,1690299521
nor3-3196,245656.285,5182481.21,90.334,0.018,0.032,1.226,20.0,2023-07-25 15:38:42,1690299522
nor3-3197,245655.377,5182482.313,90.288,0.019,0.034,1.375,19.0,2023-07-25 15:38:43,1690299523
nor3-3198,245654.478,5182483.436,90.312,0.02,0.035,1.375,20.0,2023-07-25 15:38:44,1690299524
nor3-3199,245653.554,5182484.566,90.299,0.022,0.04,1.375,19.0,2023-07-25 15:38:45,1690299525
nor3-3200,245652.881,5182485.606,90.334,0.025,0.042,1.679,17.0,2023-07-25 15:38:46,1690299526
nor3-3201,245652.451,5182486.535,90.318,0.028,0.048,1.387,17.0,2023-07-25 15:38:47,1690299527
nor3-3202,245652.433,5182487.728,90.279,0.034,0.056,1.387,18.0,2023-07-25 15:38:48,1690299528
nor3-3203,245652.675,5182489.04,90.183,0.022,0.04,1.325,17.0,2023-07-25 15:38:49,1690299529
nor3-3204,245653.244,5182490.128,90.219,0.022,0.045,1.325,16.0,2023-07-25 15:38:50,1690299530
nor3-3205,245654.053,5182491.337,90.246,0.02,0.039,1.325,18.0,2023-07-25 15:38:51,1690299531
nor3-3206,245654.823,5182492.269,90.19,0.018,0.036,1.325,20.0,2023-07-25 15:38:52,1690299532
nor3-3207,245655.635,5182493.064,90.2,0.018,0.038,1.302,20.0,2023-07-25 15:38:53,1690299533
nor3-3208,245656.466,5182494.062,90.265,0.017,0.034,1.302,19.0,2023-07-25 15:38:54,1690299534
nor3-3209,245657.247,5182495.063,90.275,0.017,0.028,1.447,20.0,2023-07-25 15:38:55,1690299535
nor3-3210,245658.017,5182496.182,90.234,0.015,0.026,1.447,21.0,2023-07-25 15:38:56,1690299536
nor3-3211,245658.723,5182497.041,90.276,0.017,0.026,1.269,21.0,2023-07-25 15:38:57,1690299537
nor3-3212,245659.397,5182497.823,90.292,0.016,0.025,1.269,20.0,2023-07-25 15:38:58,1690299538
nor3-3213,245659.856,5182498.385,90.298,0.014,0.023,1.303,20.0,2023-07-25 15:38:59,1690299539
nor3-3214,245659.823,5182498.317,90.306,0.013,0.021,1.303,21.0,2023-07-25 15:39:00,1690299540
nor3-3215,245659.831,5182498.338,90.302,0.013,0.02,1.241,21.0,2023-07-25 15:39:01,1690299541
nor3-3216,245659.831,5182498.338,90.301,0.013,0.02,1.241,21.0,2023-07-25 15:39:02,1690299542
nor3-3217,245659.834,5182498.34,90.3,0.012,0.02,1.241,21.0,2023-07-25 15:39:03,1690299543
nor3-3218,245659.831,5182498.339,90.296,0.012,0.02,1.241,22.0,2023-07-25 15:39:04,1690299544
nor3-3219,245659.833,5182498.34,90.3,0.012,0.02,1.197,22.0,2023-07-25 15:39:05,1690299545
nor3-3220,245659.835,5182498.342,90.297,0.012,0.02,1.197,22.0,2023-07-25 15:39:06,1690299546
nor3-3221,245659.837,5182498.34,90.303,0.012,0.02,1.197,23.0,2023-07-25 15:39:07,1690299547
nor3-3222,245659.834,5182498.34,90.301,0.012,0.02,1.197,23.0,2023-07-25 15:39:08,1690299548
nor3-3223,245659.833,5182498.344,90.297,0.012,0.02,1.157,23.0,2023-07-25 15:39:09,1690299549
nor3-3224,245659.836,5182498.339,90.297,0.012,0.02,1.157,23.0,2023-07-25 15:39:10,1690299550
nor3-3225,245659.833,5182498.334,90.3,0.012,0.02,1.158,23.0,2023-07-25 15:39:11,1690299551
nor3-3226,245659.835,5182498.336,90.303,0.012,0.019,1.158,23.0,2023-07-25 15:39:12,1690299552
nor3-3227,245659.835,5182498.332,90.301,0.012,0.019,1.158,23.0,2023-07-25 15:39:13,1690299553
nor3-3228,245659.834,5182498.338,90.302,0.012,0.019,1.158,23.0,2023-07-25 15:39:14,1690299554
nor3-3229,245659.834,5182498.334,90.309,0.012,0.02,1.158,22.0,2023-07-25 15:39:15,1690299555
nor3-3230,245659.833,5182498.336,90.307,0.012,0.02,1.158,22.0,2023-07-25 15:39:16,1690299556
nor3-3231,245659.836,5182498.336,90.306,0.012,0.02,1.198,22.0,2023-07-25 15:39:17,1690299557
nor3-3232,245659.835,5182498.334,90.306,0.012,0.02,1.198,22.0,2023-07-25 15:39:18,1690299558
nor3-3233,245659.836,5182498.335,90.309,0.012,0.019,1.198,22.0,2023-07-25 15:39:19,1690299559
nor3-3234,245659.834,5182498.334,90.304,0.013,0.02,1.198,22.0,2023-07-25 15:39:20,1690299560
nor3-3235,245659.834,5182498.336,90.306,0.012,0.019,1.198,22.0,2023-07-25 15:39:21,1690299561
nor3-3236,245659.832,5182498.334,90.309,0.012,0.02,1.198,22.0,2023-07-25 15:39:22,1690299562
nor3-3237,245659.832,5182498.337,90.308,0.012,0.02,1.198,22.0,2023-07-25 15:39:23,1690299563
nor3-3238,245659.834,5182498.338,90.306,0.012,0.02,1.198,22.0,2023-07-25 15:39:24,1690299564
nor3-3239,245659.833,5182498.336,90.304,0.012,0.02,1.198,23.0,2023-07-25 15:39:25,1690299565
nor3-3240,245659.833,5182498.336,90.306,0.012,0.02,1.198,23.0,2023-07-25 15:39:26,1690299566
nor3-3241,245659.833,5182498.329,90.301,0.012,0.02,1.158,23.0,2023-07-25 15:39:27,1690299567
nor3-3242,245659.835,5182498.333,90.303,0.012,0.02,1.158,23.0,2023-07-25 15:39:28,1690299568
nor3-3243,245659.835,5182498.336,90.3,0.012,0.02,1.159,23.0,2023-07-25 15:39:29,1690299569
nor3-3244,245659.83,5182498.337,90.307,0.012,0.02,1.159,23.0,2023-07-25 15:39:30,1690299570
nor3-3245,245659.83,5182498.337,90.301,0.012,0.02,1.159,22.0,2023-07-25 15:39:31,1690299571
nor3-3246,245659.828,5182498.335,90.303,0.012,0.02,1.159,22.0,2023-07-25 15:39:32,1690299572
nor3-3247,245659.83,5182498.335,90.3,0.013,0.021,1.159,22.0,2023-07-25 15:39:33,1690299573
nor3-3248,245659.83,5182498.335,90.298,0.012,0.02,1.159,22.0,2023-07-25 15:39:34,1690299574
nor3-5000,245659.831,5182498.339,90.297,0.012,0.02,1.256,22.0,2023-07-25 15:41:03,1690299663
nor3-5001,245659.83,5182498.34,90.295,0.012,0.02,1.256,22.0,2023-07-25 15:41:04,1690299664
nor3-5002,245659.832,5182498.34,90.294,0.012,0.02,1.256,22.0,2023-07-25 15:41:05,1690299665
nor3-5003,245659.833,5182498.337,90.292,0.012,0.02,1.256,22.0,2023-07-25 15:41:06,1690299666
nor3-5004,245659.833,5182498.338,90.293,0.012,0.02,1.256,22.0,2023-07-25 15:41:07,1690299667
nor3-5005,245659.831,5182498.336,90.292,0.012,0.02,1.256,21.0,2023-07-25 15:41:08,1690299668
nor3-5006,245659.831,5182498.336,90.293,0.012,0.02,1.286,21.0,2023-07-25 15:41:09,1690299669
nor3-5007,245659.833,5182498.338,90.297,0.012,0.02,1.286,21.0,2023-07-25 15:41:10,1690299670
nor3-5008,245659.834,5182498.338,90.298,0.012,0.02,1.286,21.0,2023-07-25 15:41:11,1690299671
nor3-5009,245659.834,5182498.341,90.295,0.012,0.02,1.286,21.0,2023-07-25 15:41:12,1690299672
nor3-5010,245659.832,5182498.339,90.293,0.012,0.019,1.256,22.0,2023-07-25 15:41:13,1690299673
nor3-5011,245659.833,5182498.336,90.3,0.012,0.02,1.256,22.0,2023-07-25 15:41:14,1690299674
nor3-5012,245659.833,5182498.341,90.293,0.012,0.02,1.256,22.0,2023-07-25 15:41:15,1690299675
nor3-5013,245659.833,5182498.343,90.297,0.012,0.02,1.256,22.0,2023-07-25 15:41:16,1690299676
nor3-5014,245659.832,5182498.342,90.296,0.012,0.02,1.256,22.0,2023-07-25 15:41:17,1690299677
nor3-5015,245659.834,5182498.344,90.293,0.012,0.02,1.256,22.0,2023-07-25 15:41:18,1690299678
nor3-5016,245659.833,5182498.343,90.292,0.012,0.02,1.256,22.0,2023-07-25 15:41:19,1690299679
nor3-5017,245659.834,5182498.339,90.294,0.012,0.019,1.256,22.0,2023-07-25 15:41:20,1690299680
nor3-5018,245659.834,5182498.341,90.289,0.012,0.019,1.256,22.0,2023-07-25 15:41:21,1690299681
nor3-5019,245659.834,5182498.343,90.292,0.012,0.02,1.256,22.0,2023-07-25 15:41:22,1690299682
nor3-5020,245659.834,5182498.344,90.289,0.012,0.02,1.256,22.0,2023-07-25 15:41:23,1690299683
nor3-5021,245659.835,5182498.342,90.297,0.012,0.02,1.256,22.0,2023-07-25 15:41:24,1690299684
nor3-5022,245659.833,5182498.345,90.297,0.012,0.019,1.256,22.0,2023-07-25 15:41:25,1690299685
nor3-5023,245659.829,5182498.344,90.301,0.012,0.02,1.256,23.0,2023-07-25 15:41:26,1690299686
nor3-5024,245659.832,5182498.343,90.296,0.012,0.019,1.256,22.0,2023-07-25 15:41:27,1690299687
nor3-5025,245659.832,5182498.344,90.298,0.012,0.02,1.256,22.0,2023-07-25 15:41:28,1690299688
nor3-5026,245659.832,5182498.342,90.296,0.012,0.02,1.186,23.0,2023-07-25 15:41:29,1690299689
nor3-5027,245659.832,5182498.346,90.295,0.012,0.02,1.186,23.0,2023-07-25 15:41:30,1690299690
nor3-5028,245659.831,5182498.345,90.29,0.012,0.02,1.189,24.0,2023-07-25 15:41:31,1690299691
nor3-5029,245659.828,5182498.342,90.291,0.012,0.02,1.189,23.0,2023-07-25 15:41:32,1690299692
nor3-6000,245657.251,5182501.233,90.304,0.011,0.018,1.103,24.0,2023-07-25 15:52:19,1690300339
nor3-6001,245657.251,5182501.23,90.307,0.011,0.018,1.103,24.0,2023-07-25 15:52:20,1690300340
nor3-6002,245657.25,5182501.229,90.303,0.011,0.017,1.103,24.0,2023-07-25 15:52:21,1690300341
nor3-6003,245657.251,5182501.232,90.306,0.011,0.018,1.103,24.0,2023-07-25 15:52:22,1690300342
nor3-6004,245657.251,5182501.231,90.302,0.011,0.018,1.103,24.0,2023-07-25 15:52:23,1690300343
nor3-6005,245657.353,5182501.101,90.305,0.012,0.019,1.103,24.0,2023-07-25 15:52:24,1690300344
nor3-6006,245657.845,5182500.527,90.312,0.011,0.018,1.104,24.0,2023-07-25 15:52:25,1690300345
nor3-6007,245658.51,5182499.722,90.31,0.012,0.018,1.104,24.0,2023-07-25 15:52:26,1690300346
nor3-6008,245659.238,5182498.804,90.3,0.011,0.018,1.104,24.0,2023-07-25 15:52:27,1690300347
nor3-6009,245659.963,5182497.888,90.288,0.012,0.019,1.104,22.0,2023-07-25 15:52:28,1690300348
nor3-6010,245660.808,5182496.789,90.307,0.013,0.02,1.161,21.0,2023-07-25 15:52:29,1690300349
nor3-6011,245661.702,5182495.616,90.312,0.016,0.023,1.161,23.0,2023-07-25 15:52:30,1690300350
nor3-6012,245662.597,5182494.418,90.3,0.018,0.027,1.125,23.0,2023-07-25 15:52:31,1690300351
nor3-6013,245663.457,5182493.227,90.332,0.019,0.027,1.125,23.0,2023-07-25 15:52:32,1690300352
nor3-6014,245664.372,5182492.045,90.332,0.019,0.027,1.125,22.0,2023-07-25 15:52:33,1690300353
nor3-6015,245665.207,5182490.813,90.34,0.018,0.026,1.125,23.0,2023-07-25 15:52:34,1690300354
nor3-6016,245666.02,5182489.562,90.322,0.017,0.026,1.125,22.0,2023-07-25 15:52:35,1690300355
nor3-6017,245666.755,5182488.285,90.339,0.017,0.026,1.125,22.0,2023-07-25 15:52:36,1690300356
nor3-6018,245667.509,5182486.999,90.367,0.017,0.024,1.159,21.0,2023-07-25 15:52:37,1690300357
nor3-6019,245668.164,5182485.673,90.38,0.017,0.025,1.159,21.0,2023-07-25 15:52:38,1690300358
nor3-6020,245668.844,5182484.365,90.383,0.016,0.023,1.16,22.0,2023-07-25 15:52:39,1690300359
nor3-6021,245669.533,5182483.043,90.407,0.017,0.026,1.16,23.0,2023-07-25 15:52:40,1690300360
nor3-6022,245670.275,5182481.762,90.396,0.016,0.022,1.104,24.0,2023-07-25 15:52:41,1690300361
nor3-6023,245671.055,5182480.492,90.388,0.016,0.022,1.104,24.0,2023-07-25 15:52:42,1690300362
nor3-6024,245671.903,5182479.249,90.36,0.017,0.023,1.104,22.0,2023-07-25 15:52:43,1690300363
nor3-6025,245672.746,5182478.099,90.353,0.017,0.024,1.104,22.0,2023-07-25 15:52:44,1690300364
nor3-6026,245673.596,5182476.839,90.334,0.018,0.026,1.122,24.0,2023-07-25 15:52:45,1690300365
nor3-6027,245674.486,5182475.619,90.329,0.02,0.027,1.122,22.0,2023-07-25 15:52:46,1690300366
nor3-6028,245675.362,5182474.427,90.313,0.021,0.028,1.145,22.0,2023-07-25 15:52:47,1690300367
nor3-6029,245676.178,5182473.245,90.308,0.02,0.027,1.145,21.0,2023-07-25 15:52:48,1690300368
nor3-6030,245677.022,5182472.059,90.348,0.017,0.025,1.122,21.0,2023-07-25 15:52:49,1690300369
nor3-6031,245677.9,5182470.857,90.339,0.018,0.025,1.122,21.0,2023-07-25 15:52:50,1690300370
nor3-6032,245678.791,5182469.634,90.34,0.017,0.025,1.122,22.0,2023-07-25 15:52:51,1690300371
nor3-6033,245679.669,5182468.446,90.328,0.017,0.025,1.107,21.0,2023-07-25 15:52:52,1690300372
nor3-6034,245680.505,5182467.272,90.312,0.016,0.024,1.126,21.0,2023-07-25 15:52:53,1690300373
nor3-6035,245681.376,5182466.071,90.307,0.017,0.025,1.126,20.0,2023-07-25 15:52:54,1690300374
